level_0,index,Date,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindSpeed9am,Humidity9am,Cloud9am,RainToday,RainTomorrow,AverageTemp,day_of_week,month,index,Rainfall_prev,Evaporation_prev,Sunshine_prev,WindGustSpeed_prev,WindSpeed9am_prev,Humidity9am_prev,Cloud9am_prev,RainToday_prev,AverageTemp_prev,WindGustDir_N,WindGustDir_S,WindGustDir_E,WindGustDir_W,index,Location_Changi,Location_Sentosa,Location_Tuas,Location_Woodlands,Pressure9am_HIGH,Pressure9am_LOW,Pressure9am_MED
8286,3294,2016-07-24,0.8,1.4,6.9,N,48.0,15.0,76.0,1.0,0,0,24.8,6,7,8286,3.8285714285714287,2.485714285714286,7.557142857142858,31.857142857142858,9.285714285714286,77.42857142857143,2.2857142857142856,0.42857142857142855,26.414285714285715,1,0,0,0,8286,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8287,10421,2016-07-25,0.0,2.6,-4.7,NNW,59.0,13.0,72.0,6.0,0,1,25.9,0,7,8287,2.857142857142857,2.2285714285714286,7.4142857142857155,31.571428571428573,8.285714285714286,76.28571428571429,2.2857142857142856,0.2857142857142857,26.357142857142858,1,0,0,1,8287,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8288,12464,2016-07-26,4.8,2.2,1.0,NNW,46.0,15.0,68.0,8.0,1,0,25.1,1,7,8288,2.857142857142857,1.8285714285714287,7.514285714285715,31.571428571428573,8.142857142857142,76.71428571428571,2.5714285714285716,0.2857142857142857,26.400000000000002,1,0,0,1,8288,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8289,5577,2016-07-27,0.4,2.0,1.9,N,37.0,9.0,92.0,7.0,0,0,25.9,2,7,8289,2.857142857142857,1.9142857142857144,7.014285714285715,30.0,6.571428571428571,80.57142857142857,3.4285714285714284,0.2857142857142857,26.428571428571427,1,0,0,0,8289,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8290,4997,2016-07-28,0.0,2.0,1.9,NW,37.0,15.0,73.0,5.0,0,0,26.3,3,7,8290,0.6571428571428571,1.8,7.1000000000000005,25.571428571428573,5.285714285714286,77.85714285714286,3.2857142857142856,0.14285714285714285,26.628571428571426,1,0,0,1,8290,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8291,11737,2016-07-29,0.0,2.2,0.5,NNW,31.0,15.0,76.0,7.0,0,1,27.1,4,7,8291,0.08571428571428572,1.7714285714285716,6.257142857142857,28.0,5.571428571428571,78.42857142857143,4.142857142857143,0.0,27.0,1,0,0,1,8291,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8292,7221,2016-07-30,2.4,1.6,-3.0,N,59.0,19.0,85.0,6.0,1,1,26.5,5,7,8292,0.08571428571428572,1.9714285714285713,6.571428571428571,29.428571428571427,5.571428571428571,76.42857142857143,4.285714285714286,0.0,27.242857142857144,1,0,0,0,8292,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8293,10375,2016-07-31,2.0,1.4,9.1,NNW,52.0,11.0,86.0,3.0,1,1,27.6,6,7,8293,0.9142857142857144,2.085714285714286,6.128571428571429,33.42857142857143,7.571428571428571,77.42857142857143,5.142857142857143,0.14285714285714285,27.657142857142855,1,0,0,1,8293,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8294,1410,2016-08-01,2.8,2.6,0.0,N,39.0,15.0,89.0,7.0,1,1,27.2,0,8,8294,1.0285714285714287,2.3999999999999995,6.328571428571428,33.142857142857146,7.571428571428571,78.14285714285714,5.0,0.14285714285714285,27.428571428571427,1,0,0,0,8294,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8295,31,2016-08-02,14.4,1.6,5.3,S,44.0,15.0,65.0,2.0,1,1,26.2,1,8,8295,1.0285714285714287,2.457142857142857,6.471428571428572,35.857142857142854,8.285714285714286,74.85714285714286,4.714285714285714,0.14285714285714285,27.314285714285713,0,1,0,0,8295,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8296,8538,2016-08-03,2.8,0.8,3.3,S,28.0,9.0,92.0,7.0,1,0,26.1,2,8,8296,1.0285714285714287,2.5714285714285716,5.771428571428572,36.714285714285715,9.857142857142858,68.28571428571429,4.714285714285714,0.14285714285714285,27.25714285714286,0,1,0,0,8296,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8297,7322,2016-08-04,0.8,1.8,7.8,SE,26.0,7.0,93.0,1.0,0,0,25.6,3,8,8297,1.457142857142857,2.542857142857143,5.1571428571428575,37.285714285714285,10.142857142857142,71.85714285714286,5.0,0.2857142857142857,27.185714285714287,0,1,1,0,8297,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8298,6993,2016-08-05,0.0,1.0,-5.9,SSW,20.0,7.0,88.0,2.0,0,0,25.3,4,8,8298,1.8857142857142857,2.3999999999999995,4.828571428571429,31.714285714285715,9.571428571428571,75.71428571428571,5.0,0.42857142857142855,26.857142857142858,0,1,0,1,8298,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8299,4771,2016-08-06,0.0,1.4,0.2,NE,17.0,6.0,79.0,7.0,0,0,25.8,5,8,8299,1.8857142857142857,2.085714285714286,4.8,31.714285714285715,11.142857142857142,78.42857142857143,4.428571428571429,0.42857142857142855,26.685714285714283,1,0,1,0,8299,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8300,12007,2016-08-07,0.0,1.0,7.4,SW,19.0,7.0,71.0,5.0,0,0,26.8,6,8,8300,1.6857142857142857,2.3142857142857145,5.0,31.428571428571427,9.857142857142858,75.57142857142857,4.285714285714286,0.42857142857142855,26.7,0,1,0,1,8300,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8301,11103,2016-08-08,0.0,2.6,5.9,N,46.0,9.0,67.0,7.0,0,0,25.6,0,8,8301,3.314285714285714,2.0571428571428574,4.242857142857143,36.142857142857146,11.142857142857142,74.42857142857143,5.285714285714286,0.5714285714285714,26.985714285714288,1,0,0,0,8301,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8302,2708,2016-08-09,0.0,5.2,5.2,N,63.0,20.0,59.0,7.0,0,0,27.9,1,8,8302,4.057142857142857,2.028571428571429,3.542857142857143,35.857142857142854,10.571428571428571,75.28571428571429,5.571428571428571,0.7142857142857143,27.25714285714286,1,0,0,0,8302,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8303,12328,2016-08-10,0.0,4.0,7.2,NNW,52.0,22.0,61.0,1.0,0,1,27.0,2,8,8303,4.742857142857143,1.8571428571428572,4.342857142857143,35.0,10.0,81.14285714285714,5.571428571428571,0.8571428571428571,27.41428571428571,1,0,0,1,8303,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8304,10928,2016-08-11,8.2,3.8,7.9,NW,35.0,11.0,69.0,1.0,1,0,26.4,3,8,8304,4.371428571428571,1.8571428571428574,5.057142857142858,38.142857142857146,10.714285714285714,78.14285714285714,5.428571428571429,0.7142857142857143,27.52857142857143,1,0,0,1,8304,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8305,7434,2016-08-12,0.0,3.0,5.8,NNW,46.0,19.0,70.0,8.0,0,1,26.2,4,8,8305,4.714285714285714,2.1714285714285717,6.2,39.142857142857146,10.285714285714286,76.71428571428571,5.142857142857143,0.7142857142857143,27.5,1,0,0,1,8305,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8306,1334,2016-08-13,1.6,3.0,6.7,N,35.0,17.0,78.0,1.0,1,0,26.5,5,8,8306,4.714285714285714,2.2285714285714286,6.185714285714286,36.42857142857143,8.714285714285714,75.14285714285714,5.285714285714286,0.7142857142857143,27.47142857142857,1,0,0,0,8306,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8307,12001,2016-08-14,0.2,2.4,6.3,NNW,26.0,9.0,79.0,1.0,0,0,27.6,6,8,8307,4.0,1.942857142857143,6.585714285714287,35.285714285714285,8.0,75.85714285714286,4.428571428571429,0.5714285714285714,27.414285714285715,1,0,0,1,8307,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8308,2711,2016-08-15,0.0,2.6,10.3,N,41.0,13.0,72.0,1.0,0,0,27.8,0,8,8308,2.2857142857142856,2.1142857142857143,6.685714285714285,33.0,7.428571428571429,74.71428571428571,3.7142857142857144,0.42857142857142855,27.528571428571432,1,0,0,0,8308,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8309,957,2016-08-16,0.0,4.0,8.0,N,50.0,15.0,66.0,1.0,0,0,27.8,1,8,8309,2.1142857142857143,2.1142857142857143,4.785714285714286,32.142857142857146,8.0,78.14285714285714,3.5714285714285716,0.42857142857142855,27.528571428571432,1,0,0,0,8309,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8310,10030,2016-08-17,0.4,3.6,4.5,N,41.0,6.0,77.0,7.0,0,0,27.8,2,8,8310,1.6571428571428573,2.2857142857142856,3.9857142857142867,39.285714285714285,9.428571428571429,78.28571428571429,3.2857142857142856,0.42857142857142855,27.571428571428573,1,0,0,0,8310,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8311,8909,2016-08-18,0.0,2.0,9.6,N,50.0,13.0,65.0,1.0,0,0,27.9,3,8,8311,4.085714285714286,2.2,4.571428571428571,39.285714285714285,7.857142857142857,79.0,2.7142857142857144,0.5714285714285714,27.214285714285715,1,0,0,0,8311,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8312,9099,2016-08-19,0.2,7.2,0.8,N,59.0,26.0,55.0,7.0,0,1,28.7,4,8,8312,3.3142857142857145,2.2,3.528571428571429,39.57142857142857,8.571428571428571,76.71428571428571,3.142857142857143,0.42857142857142855,27.3,1,0,0,0,8312,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8313,11515,2016-08-20,9.4,2.0,9.7,NNW,43.0,13.0,65.0,3.0,1,1,25.9,5,8,8313,3.714285714285715,2.3428571428571425,3.5857142857142863,40.714285714285715,8.714285714285714,80.71428571428571,3.857142857142857,0.5714285714285714,27.32857142857143,1,0,0,1,8313,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8314,7085,2016-08-21,1.2,2.4,0.8,NNW,33.0,11.0,80.0,7.0,1,1,26.8,6,8,8314,3.9428571428571426,2.314285714285714,2.714285714285715,41.0,8.857142857142858,84.14285714285714,5.0,0.7142857142857143,27.3,1,0,0,1,8314,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8315,4136,2016-08-22,5.6,1.6,-5.1,SSW,35.0,7.0,83.0,5.0,1,1,26.7,0,8,8315,4.971428571428571,2.2285714285714286,3.3714285714285714,42.285714285714285,9.142857142857142,85.71428571428571,4.857142857142857,0.8571428571428571,27.128571428571426,0,1,0,1,8315,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8316,2078,2016-08-23,11.0,1.8,9.2,SSW,24.0,0.0,83.0,4.0,1,0,25.9,1,8,8316,4.4,2.4285714285714284,6.042857142857143,41.0,8.428571428571429,82.14285714285714,4.571428571428571,0.7142857142857143,26.87142857142857,0,1,0,1,8316,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8317,10742,2016-08-24,0.0,2.4,7.9,S,26.0,9.0,93.0,7.0,0,1,24.9,2,8,8317,4.171428571428572,2.4857142857142853,7.542857142857143,34.42857142857143,7.285714285714286,78.14285714285714,3.857142857142857,0.5714285714285714,26.614285714285717,0,1,0,0,8317,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8318,4497,2016-08-25,1.2,1.6,7.0,SSW,35.0,13.0,85.0,7.0,1,0,25.6,3,8,8318,1.6857142857142864,2.885714285714286,7.571428571428571,36.285714285714285,9.142857142857142,76.42857142857143,3.5714285714285716,0.42857142857142855,26.75714285714286,0,1,0,1,8318,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8319,10098,2016-08-26,0.6,2.4,3.2,SW,24.0,9.0,74.0,7.0,0,0,26.2,4,8,8319,1.6857142857142864,3.1142857142857143,7.828571428571429,38.714285714285715,10.285714285714286,72.57142857142857,3.0,0.42857142857142855,27.04285714285714,0,1,0,1,8319,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8320,6441,2016-08-27,0.0,2.4,8.2,NNW,46.0,15.0,57.0,4.0,0,0,27.2,5,8,8320,5.714285714285714,3.0571428571428574,7.571428571428571,41.57142857142857,11.428571428571429,69.85714285714286,3.0,0.42857142857142855,27.085714285714285,1,0,0,1,8320,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8321,5209,2016-08-28,0.0,4.6,2.4,NNE,33.0,9.0,57.0,7.0,0,0,28.1,6,8,8321,6.571428571428571,3.257142857142857,6.171428571428572,40.857142857142854,12.571428571428571,66.57142857142857,2.7142857142857144,0.42857142857142855,27.142857142857142,1,0,1,0,8321,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8322,8721,2016-08-29,0.0,4.0,9.0,N,41.0,9.0,60.0,6.0,0,0,28.0,0,8,8322,5.514285714285714,3.2571428571428567,5.985714285714287,38.0,12.285714285714286,66.28571428571429,3.5714285714285716,0.2857142857142857,27.314285714285717,1,0,0,0,8322,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8323,4992,2016-08-30,0.0,4.0,0.0,N,50.0,9.0,56.0,7.0,0,0,27.5,1,8,8323,5.514285714285714,3.0285714285714285,3.6142857142857148,39.142857142857146,13.0,67.85714285714286,3.857142857142857,0.2857142857142857,27.400000000000002,1,0,0,0,8323,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8324,4635,2016-08-31,0.8,1.6,7.3,N,35.0,11.0,74.0,5.0,0,0,29.0,2,8,8324,6.9142857142857155,2.8285714285714287,2.8142857142857145,41.285714285714285,13.0,72.14285714285714,5.0,0.42857142857142855,27.657142857142855,1,0,0,0,8324,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8325,2823,2016-09-01,0.0,3.4,-1.2,SSW,20.0,6.0,77.0,7.0,0,0,27.5,3,9,8325,7.142857142857144,2.742857142857143,2.9285714285714293,37.857142857142854,12.0,73.0,4.857142857142857,0.5714285714285714,27.571428571428573,0,1,0,1,8325,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8326,654,2016-09-02,0.4,2.0,0.3,SSE,30.0,9.0,82.0,7.0,0,0,26.9,4,9,8326,7.142857142857144,2.685714285714286,2.9571428571428577,35.42857142857143,9.857142857142858,76.57142857142857,5.285714285714286,0.5714285714285714,27.185714285714287,0,1,1,0,8326,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8327,9894,2016-09-03,0.2,1.6,3.1,SSW,37.0,9.0,73.0,7.0,0,0,27.2,5,9,8327,2.714285714285715,2.4857142857142853,3.6428571428571437,32.285714285714285,8.714285714285714,76.71428571428571,4.428571428571429,0.42857142857142855,27.114285714285717,0,1,0,1,8327,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8328,7782,2016-09-04,0.2,1.8,5.9,NW,28.0,13.0,62.0,3.0,0,0,27.5,6,9,8328,1.6285714285714292,2.4,5.542857142857144,30.428571428571427,6.857142857142857,76.42857142857143,4.571428571428571,0.2857142857142857,27.25714285714286,1,0,0,1,8328,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8329,9308,2016-09-05,0.0,2.6,7.0,N,24.0,11.0,65.0,5.0,0,0,28.6,0,9,8329,1.6285714285714292,2.485714285714286,5.757142857142858,33.57142857142857,6.571428571428571,77.57142857142857,3.7142857142857144,0.2857142857142857,27.285714285714285,1,0,0,0,8329,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8330,9165,2016-09-06,0.0,3.6,7.9,S,26.0,9.0,75.0,7.0,0,0,28.4,1,9,8330,1.6285714285714292,2.6285714285714286,7.9,34.285714285714285,6.285714285714286,78.0,3.5714285714285716,0.2857142857142857,27.442857142857143,0,1,0,0,8330,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8331,12822,2016-09-07,0.0,3.8,10.1,NNW,43.0,11.0,83.0,6.0,0,0,28.4,2,9,8331,1.114285714285715,2.7714285714285714,8.314285714285715,36.57142857142857,7.857142857142857,73.14285714285714,3.0,0.2857142857142857,27.5,1,0,0,1,8331,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8332,7041,2016-09-08,0.0,5.4,8.3,N,56.0,26.0,56.0,2.0,0,0,29.9,3,9,8332,1.657142857142858,2.914285714285714,8.057142857142859,38.714285714285715,8.571428571428571,70.71428571428571,4.0,0.2857142857142857,27.742857142857144,1,0,0,0,8332,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8333,12885,2016-09-09,0.6,5.4,0.0,NNE,44.0,20.0,82.0,8.0,0,1,28.9,4,9,8333,1.657142857142858,2.8857142857142857,8.071428571428573,38.42857142857143,9.285714285714286,71.14285714285714,4.142857142857143,0.2857142857142857,27.87142857142857,1,0,1,0,8333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8334,12330,2016-09-10,9.4,3.0,1.4,SSW,37.0,11.0,81.0,8.0,1,1,27.2,5,9,8334,1.657142857142858,2.914285714285714,7.171428571428572,38.714285714285715,9.571428571428571,71.57142857142857,4.285714285714286,0.2857142857142857,28.114285714285717,0,1,0,1,8334,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8335,9804,2016-09-11,1.2,1.2,7.2,N,28.0,13.0,69.0,1.0,1,1,26.8,6,9,8335,1.657142857142858,3.114285714285714,7.371428571428572,40.57142857142857,11.428571428571429,71.14285714285714,4.142857142857143,0.2857142857142857,28.014285714285712,1,0,0,0,8335,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8336,8870,2016-09-12,1.6,1.6,0.2,SSE,22.0,9.0,93.0,8.0,1,1,26.6,0,9,8336,1.657142857142858,3.0,7.3,39.0,12.857142857142858,68.14285714285714,4.571428571428571,0.2857142857142857,27.928571428571427,0,1,1,0,8336,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8337,2374,2016-09-13,9.0,3.6,0.0,SSE,20.0,9.0,97.0,8.0,1,1,26.8,1,9,8337,1.657142857142858,3.1999999999999997,7.542857142857144,39.57142857142857,13.714285714285714,63.857142857142854,4.857142857142857,0.2857142857142857,27.914285714285715,0,1,1,0,8337,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8338,8717,2016-09-14,20.6,1.2,5.3,N,44.0,9.0,93.0,6.0,1,1,27.4,2,9,8338,0.771428571428572,3.4857142857142853,7.985714285714287,35.714285714285715,12.714285714285714,63.142857142857146,4.285714285714286,0.14285714285714285,27.814285714285717,1,0,0,0,8338,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8339,5286,2016-09-15,2.0,3.2,1.0,WSW,37.0,11.0,79.0,6.0,1,1,26.6,3,9,8339,0.0,3.4,5.7285714285714295,35.42857142857143,12.0,63.285714285714285,3.4285714285714284,0.0,27.585714285714285,0,1,0,1,8339,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8340,7389,2016-09-16,13.4,1.2,3.7,NW,33.0,9.0,63.0,7.0,1,0,26.9,4,9,8340,0.8285714285714291,3.257142857142857,6.614285714285715,36.714285714285715,13.857142857142858,61.285714285714285,2.4285714285714284,0.14285714285714285,27.52857142857143,1,0,0,1,8340,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8341,1852,2016-09-17,0.0,3.6,9.9,N,43.0,20.0,60.0,7.0,0,0,28.5,5,9,8341,0.8285714285714291,3.5714285714285716,7.385714285714286,35.857142857142854,15.0,57.57142857142857,2.4285714285714284,0.14285714285714285,27.185714285714287,1,0,0,0,8341,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8342,678,2016-09-18,0.4,5.4,0.2,N,33.0,7.0,79.0,8.0,0,0,26.6,6,9,8342,0.8285714285714291,3.3999999999999995,6.528571428571429,37.42857142857143,14.428571428571429,57.285714285714285,2.2857142857142856,0.14285714285714285,26.985714285714288,1,0,0,0,8342,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8343,4422,2016-09-19,0.2,1.6,7.7,S,26.0,9.0,69.0,3.0,0,0,27.0,0,9,8343,2.8000000000000007,3.657142857142857,3.8714285714285723,40.285714285714285,13.571428571428571,58.42857142857143,2.7142857142857144,0.2857142857142857,26.8,0,1,0,0,8343,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8344,2848,2016-09-20,0.0,2.6,10.0,NNW,48.0,20.0,51.0,1.0,0,1,27.7,1,9,8344,2.8000000000000007,3.4571428571428577,3.885714285714286,37.857142857142854,12.428571428571429,59.57142857142857,3.0,0.2857142857142857,26.785714285714285,1,0,0,1,8344,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8345,2220,2016-09-21,1.2,5.2,2.0,SSW,35.0,4.0,95.0,7.0,1,1,27.3,2,9,8345,2.8000000000000007,3.0571428571428574,3.8714285714285723,36.714285714285715,11.571428571428571,60.857142857142854,3.0,0.2857142857142857,26.828571428571426,0,1,0,1,8345,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8346,11405,2016-09-22,1.2,2.2,0.2,EW,44.0,13.0,87.0,7.0,1,0,26.5,3,9,8346,2.8000000000000007,3.1714285714285713,4.385714285714286,35.857142857142854,11.714285714285714,63.0,3.857142857142857,0.2857142857142857,26.942857142857143,0,0,1,1,8346,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8347,43,2016-09-23,0.6,1.6,5.9,S,20.0,7.0,72.0,7.0,0,0,27.3,4,9,8347,3.4285714285714293,2.9428571428571426,4.042857142857144,38.0,11.0,63.142857142857146,4.714285714285714,0.2857142857142857,26.985714285714284,0,1,0,0,8347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8348,2050,2016-09-24,0.0,3.4,7.9,N,54.0,19.0,66.0,5.0,0,1,28.3,5,9,8348,3.6000000000000005,2.857142857142857,3.7142857142857153,38.857142857142854,9.428571428571429,65.28571428571429,5.428571428571429,0.42857142857142855,27.0,1,0,0,0,8348,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8349,12145,2016-09-25,5.8,4.4,8.4,SSW,31.0,13.0,63.0,2.0,1,0,26.8,6,9,8349,5.828571428571429,2.771428571428572,4.471428571428572,36.142857142857146,10.0,68.14285714285714,5.571428571428571,0.5714285714285714,27.099999999999998,0,1,0,1,8349,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8350,6424,2016-09-26,0.6,4.0,5.1,NNW,31.0,11.0,64.0,4.0,0,1,27.0,0,9,8350,3.857142857142857,2.6571428571428575,6.371428571428573,31.857142857142858,9.714285714285714,68.42857142857143,5.285714285714286,0.42857142857142855,27.142857142857142,1,0,0,1,8350,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8351,3637,2016-09-27,12.6,3.4,8.1,WSW,33.0,11.0,69.0,2.0,1,1,26.3,1,9,8351,4.371428571428572,2.6857142857142855,5.728571428571429,38.714285714285715,10.857142857142858,69.0,5.142857142857143,0.5714285714285714,27.342857142857138,0,1,0,1,8351,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8352,9641,2016-09-28,2.2,2.4,7.8,NNE,43.0,17.0,68.0,1.0,1,1,27.5,2,9,8352,5.142857142857143,2.8000000000000003,5.757142857142858,40.0,12.0,67.42857142857143,5.285714285714286,0.7142857142857143,27.12857142857143,1,0,1,0,8352,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8353,5330,2016-09-29,1.8,5.6,5.4,N,48.0,17.0,74.0,7.0,1,1,28.1,3,9,8353,5.142857142857143,2.942857142857143,7.885714285714286,39.0,13.142857142857142,64.57142857142857,4.285714285714286,0.7142857142857143,27.014285714285712,1,0,0,0,8353,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8354,9053,2016-09-30,2.0,4.4,5.6,NNW,24.0,13.0,68.0,7.0,1,1,27.2,4,9,8354,3.6857142857142864,3.2,7.514285714285715,37.714285714285715,12.0,64.85714285714286,4.142857142857143,0.5714285714285714,27.014285714285716,1,0,0,1,8354,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8355,1329,2016-10-01,1.6,2.6,4.9,NW,37.0,11.0,91.0,7.0,1,0,28.3,5,10,8355,4.171428571428572,2.9142857142857146,7.500000000000001,43.42857142857143,15.142857142857142,63.714285714285715,3.7142857142857144,0.5714285714285714,27.199999999999996,1,0,0,1,8355,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8356,10874,2016-10-02,0.0,7.2,6.9,NNE,69.0,15.0,56.0,6.0,0,1,29.8,6,10,8356,2.342857142857143,3.314285714285714,7.557142857142858,45.0,15.714285714285714,60.285714285714285,3.7142857142857144,0.5714285714285714,27.25714285714286,1,0,1,0,8356,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8357,9300,2016-10-03,9.2,6.4,9.6,NNW,56.0,19.0,62.0,6.0,1,1,27.5,0,10,8357,2.342857142857143,3.457142857142857,7.242857142857143,45.0,15.714285714285714,60.714285714285715,4.142857142857143,0.5714285714285714,27.428571428571427,1,0,0,1,8357,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8358,8702,2016-10-04,2.0,5.0,5.4,WSW,61.0,15.0,79.0,3.0,1,1,27.7,1,10,8358,1.9428571428571433,3.5714285714285716,7.514285714285714,39.285714285714285,14.571428571428571,64.0,4.428571428571429,0.42857142857142855,27.442857142857147,0,1,0,1,8358,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8359,9440,2016-10-05,2.8,4.8,0.0,N,46.0,17.0,66.0,7.0,1,0,27.0,2,10,8359,1.171428571428572,3.5714285714285716,7.6000000000000005,38.857142857142854,14.0,66.0,4.428571428571429,0.2857142857142857,27.8,1,0,0,0,8359,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8360,12736,2016-10-06,0.0,1.6,10.9,N,46.0,13.0,71.0,3.0,0,0,30.0,3,10,8360,1.171428571428572,3.1714285714285713,6.928571428571429,41.0,13.714285714285714,68.57142857142857,5.571428571428571,0.2857142857142857,28.214285714285715,1,0,0,0,8360,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8361,9940,2016-10-07,0.0,10.0,0.0,NNW,48.0,22.0,43.0,7.0,0,0,29.9,4,10,8361,1.3428571428571432,3.142857142857143,7.428571428571429,40.714285714285715,14.571428571428571,71.42857142857143,5.571428571428571,0.42857142857142855,28.685714285714287,1,0,0,1,8361,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8362,6194,2016-10-08,0.0,2.4,11.0,S,28.0,7.0,78.0,6.0,0,0,27.4,5,10,8362,1.9714285714285718,3.7714285714285714,6.700000000000001,37.0,11.857142857142858,75.42857142857143,6.0,0.42857142857142855,28.871428571428574,0,1,0,0,8362,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8363,11137,2016-10-09,0.0,5.8,2.2,N,80.0,24.0,53.0,8.0,0,0,28.6,6,10,8363,2.3142857142857145,3.4571428571428577,4.542857142857143,36.714285714285715,11.857142857142858,77.28571428571429,5.714285714285714,0.42857142857142855,29.014285714285712,1,0,0,0,8363,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8364,9012,2016-10-10,0.8,5.6,5.9,WNW,48.0,15.0,50.0,7.0,0,1,28.2,0,10,8364,2.3142857142857145,3.5142857142857147,5.957142857142857,37.285714285714285,11.571428571428571,75.28571428571429,4.714285714285714,0.42857142857142855,29.0,1,0,0,1,8364,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8365,6786,2016-10-11,1.4,4.4,7.7,WNW,33.0,13.0,63.0,1.0,1,0,26.4,1,10,8365,2.2,3.7142857142857144,6.528571428571429,37.42857142857143,11.857142857142858,70.85714285714286,3.857142857142857,0.42857142857142855,29.099999999999998,1,0,0,1,8365,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8366,3812,2016-10-12,0.0,4.8,2.2,S,39.0,13.0,70.0,7.0,0,1,27.2,2,10,8366,2.2,4.2,3.1714285714285713,38.714285714285715,13.142857142857142,65.28571428571429,3.7142857142857144,0.42857142857142855,29.62857142857143,0,1,0,0,8366,0.0,1.0,0.0,0.0,0.0,0.0,1.0
